Maths PTSI - Ch 1.A : Méthodes de base en analyse - Plan global;1. Relation ≤ dans ℝ, valeur absolue<br>2. Quelques mises au point sur équations et inéquations<br>3. Généralités sur les fonctions<br>4. Continuité et dérivabilité
Maths PTSI - Ch 1.A - Partie 1 : Relation ≤ dans ℝ, valeur absolue;1.a Manipulation des inégalités<br>1.b Valeur absolue<br>1.c Intervalles de ℝ, parties de ℝ
Maths PTSI - Ch 1.A - Partie 3 : Généralités sur les fonctions;3.a Domaine de définition, graphe<br>3.b Parité et imparité<br>3.c Périodicité<br>3.d Asymptotes horizontales et verticales<br>3.e Graphes de fonctions définies à partir de f<br>3.f Monotonie, minoration et majoration<br>3.g Opérations<br>3.h Bijectivité
Maths PTSI - Ch 1.A - Partie 4 : Continuité et dérivabilité;4.a Continuité (définition)<br>4.b Théorème de la bijection<br>4.c Dérivabilité
Maths PTSI - Ch 1.B : Premières fonctions usuelles - Plan global;1. Fonctions polynomiales<br>2. Fonctions logarithme, exponentielle, puissances<br>3. Fonctions trigonométriques
Maths PTSI - Ch 1.B - Partie 2 : Fonctions log, exp, puissances;2.a Fonction logarithme népérien<br>2.b Fonction exponentielle<br>2.c Fonctions puissances<br>2.d Croissances comparées
Maths PTSI - Ch 1.B - Partie 3 : Fonctions trigonométriques;3.a Définitions, propriétés de base<br>3.b Valeurs d'annulation, conditions d'égalité<br>3.c Relations élémentaires<br>3.d Valeurs particulières<br>3.e Dérivées et graphes<br>3.f Formules trigonométriques
Maths PTSI - Ch 2 : Logique, raisonnements, calculs - Plan global;1. Logique<br>2. Quelques méthodes de raisonnement<br>3. Factorielles et coefficients binomiaux<br>4. Sommes<br>5. Produits
Maths PTSI - Ch 2 - Partie 1 : Logique;1.a Propositions mathématiques<br>1.b Conjonction, disjonction, négation<br>1.c Implication<br>1.d Équivalence<br>1.e Quantificateurs
Maths PTSI - Ch 2 - Partie 2 : Méthodes de raisonnement;2.a Démontrer une implication par contraposée<br>2.b Raisonnement par l'absurde<br>2.c Démontrer une équivalence P ⇔ Q<br>2.d Montrer une existence-unicité<br>2.e Raisonnements par récurrence
Maths PTSI - Ch 2 - Partie 4 : Sommes;4.a Définition<br>4.b Propriétés élémentaires<br>4.c Changement d'indice<br>4.d Télescopage<br>4.e Sommes classiques<br>4.f Sommes doubles<br>4.g Sommes et inégalités<br>4.h Dérivation terme à terme
Maths PTSI - Ch 3 : Nouvelles fonctions usuelles - Plan global;1. Fonctions hyperboliques<br>2. Rappels et compléments : bijectivité et dérivabilité<br>3. Fonctions trigonométriques réciproques
Maths PTSI - Ch 3 - Partie 1 : Fonctions hyperboliques;Cosinus hyperbolique (ch)<br>Sinus hyperbolique (sh)
Maths PTSI - Ch 3 - Partie 2 : Bijectivité et dérivabilité;Théorème de la bijection<br>Théorème de la dérivée de la réciproque
Maths PTSI - Ch 3 - Partie 3 : Fonctions trigonométriques réciproques;3.a Arcsin<br>3.b Arccos<br>3.c Arctan
Maths PTSI - Ch 4 : Complexes - Plan global;1. L'ensemble ℂ des nombres complexes<br>2. Conjugué et module<br>3. Forme trigonométrique (Polar form)<br>4. Racines complexes
Maths PTSI - Ch 4 - Partie 1 : L'ensemble ℂ;1.a Définition, forme algébrique<br>1.b Addition, produit, inverse<br>1.c Interprétation géométrique
Maths PTSI - Ch 4 - Partie 2 : Conjugué et module;2.a Conjugué<br>2.b Module
Maths PTSI - Ch 5 : Primitives - Plan global;1. Généralités sur les primitives, lien primitive-intégrale<br>2. Outils pour calculer une intégrale<br>3. Exemples à savoir traiter
Maths PTSI - Ch 5 - Partie 1 : Généralités primitives;1.a Définition des primitives<br>1.b Primitives usuelles<br>1.c Existence de primitives pour les fonctions continues
Maths PTSI - Ch 5 - Partie 2 : Outils de calcul intégral;2.a Calcul direct à l'aide d'une primitive<br>2.b Intégration Par Pafeat: ajout plans de cours Maths PTSI CSVrties (IPP)<br>2.c Changement de variable<br>2.d Conséquences du changement de variable
Maths PTSI - Ch 5 - Partie 3 : Exemples de primitives;3.a Exponentielle × trigo (cos/sin)<br>3.b Polynôme × (trigo ou exp)<br>3.c Primitives de fractions rationnelles<br>3.d Changements de variable classiques
Maths PTSI - Ch 6 : Équations Différentielles (EDL) - Plan global;1. Introduction<br>2. Définition et structure de l'ensemble des solutions<br>3. Équations différentielles linéaires d'ordre 1<br>4. Équations différentielles linéaires d'ordre 2 à coef. constants
Maths PTSI - Ch 6 - Partie 2 : Structure des solutions;2.a Définitions (EDL1, EDL2, Homogène)<br>2.b Structure de l'ensemble des solutions (Particulière + Homogène)<br>2.c Principe de superposition
Maths PTSI - Ch 6 - Partie 3 : EDL ordre 1;3.a Résolution de l'équation homogène<br>3.b Cas avec second membre (Variation constante)<br>3.c Résolution avec condition initiale (Cauchy)
Maths PTSI - Ch 6 - Partie 4 : EDL ordre 2;4.a Résolution de l'équation homogène (Éq. caractéristique)<br>4.b Cas avec second membre (Polynôme, Exp, Trigo)<br>4.c Problème de Cauchy
Maths PTSI - Ch 7 : Ensembles ℤ et ℝ - Plan global;Introduction : les ensembles de nombres<br>1. Dans ℤ : arithmétique<br>2. Dans ℝ : borne supérieure et borne inférieure<br>3. Partie entière et approximations décimales
Maths PTSI - Ch 7 - Partie 1 : Arithmétique dans ℤ;1.a Divisibilité<br>1.b Division euclidienne<br>1.c Nombres premiers<br>1.d pgcd, ppcm, algorithme d'Euclide
Maths PTSI - Ch 7 - Partie 2 : Borne sup/inf dans ℝ;2.a Définitions (Majorant, Minorant, Borne sup/inf)<br>2.b Propriété de la borne supérieure<br>2.c Intervalles de ℝ
Maths PTSI - Ch 7 - Partie 3 : Partie entière;3.a Partie entière<br>3.b Approximations décimales
Maths PTSI - Ch 8 : Suites numériques - Plan global;1. Généralités sur les suites réelles<br>2. Limite d'une suite réelle<br>3. Opérations sur les limites<br>4. Limites et inégalités<br>5. Théorèmes fondamentaux<br>6. Suites extraites<br>7. Exemples d'études de suites récurrentes<br>8. Suites complexes
Maths PTSI - Ch 8 - Partie 1 : Généralités suites;1.a Définition<br>1.b Opérations sur les suites<br>1.c Caractéristiques (Monotonie, Bornée...)<br>1.d Suites récurrentes<br>1.e Exemples classiques
Maths PTSI - Ch 8 - Partie 3 : Opérations sur limites;3.a Somme et multiplication par scalaire<br>3.b Produit, inverse<br>3.c Composition par fonction, limites classiques
Maths PTSI - Ch 8 - Partie 5 : Théorèmes fondamentaux (Suites);5.a Suites monotones (Théorème convergence monotone)<br>5.b Suites adjacentes
Maths PTSI - Ch 8 - Partie 6 : Suites extraites;6.a Définition<br>6.b Liens avec les limites<br>6.c Suites géométriques
Maths PTSI - Ch 9 : Intro aux Développements Limités (DL) - Plan global;1. Négligeabilité : cas des suites<br>2. Négligeabilité : cas des fonctions<br>3. Développements limités
Maths PTSI - Ch 9 - Partie 1 : Négligeabilité suites;1.a Définition (petit o)<br>1.b Exemples à connaître (Comparaisons usuelles)<br>1.c Propriétés de base
Maths PTSI - Ch 9 - Partie 3 : Développements limités;3.a Développement limité en 0 (Définition)<br>3.b DL en 0 à connaître (Tableau usuel)<br>3.c Techniques de calcul (Opérations, Composition...)<br>3.d DL en x₀<br>3.e Développements asymptotiques
Maths PTSI - Ch 10 : Ensembles et applications - Plan global;1. Ensembles<br>2. Applications : notions générales<br>3. Injectivité, surjectivité, bijectivité<br>4. Quelques notions supplémentaires
Maths PTSI - Ch 10 - Partie 1 : Ensembles;1.a Définition<br>1.b Inclusion<br>1.c Réunion, intersection, différence, complémentaire<br>1.d Parties disjointes, partitions<br>1.e Produit cartésien
Maths PTSI - Ch 10 - Partie 2 : Applications;2.a Définition (Image, Antécédent)<br>2.b Composition<br>2.c Restriction, prolongements<br>2.d Images directes, images réciproques
Maths PTSI - Ch 10 - Partie 3 : Injections, Surjections, Bijections;3.a Injectivité<br>3.b Surjectivité<br>3.c Bijectivité (et Réciproque)<br>3.d Liens avec la composition
Maths PTSI - Ch 11 : Limites et continuité - Plan global;1. Limites : définitions<br>2. Propriétés et théorèmes (limites)<br>3. Continuité : généralités<br>4. Continuité : théorèmes fondamentaux<br>5. Extension aux fonctions complexes
Maths PTSI - Ch 11 - Partie 1 : Limites (définitions);1.a Limite finie<br>1.b Limites infinies<br>1.c Limite à gauche, limite à droite
Maths PTSI - Ch 11 - Partie 2 : Propriétés des limites;2.a Premières propriétés (Unicité, Bornitude)<br>2.b Limite et suite<br>2.c Opérations<br>2.d Limites et inégalités (Gendarmes)<br>2.e Limites et monotonie
Maths PTSI - Ch 11 - Partie 3 : Continuité (généralités);3.a Définitions (Point, Intervalle)<br>3.b Prolongement par continuité<br>3.c Opérations
Maths PTSI - Ch 11 - Partie 4 : Théorèmes fondamentaux continuité;4.a Théorème des valeurs intermédiaires (TVI)<br>4.b Théorème de la bijection<br>4.c Théorème des bornes atteintes
Maths PTSI - Ch 12 : Dérivation - Plan global;1. Définitions, premières propriétés<br>2. Opérations<br>3. Dérivées d'ordre supérieur<br>4. Théorèmes de Rolle et accroissements finis<br>5. Caractérisations (Constantes, Monotones)<br>6. Théorème de la limite de la dérivée<br>7. Extension aux fonctions complexes
Maths PTSI - Ch 12 - Partie 1 : Définitions dérivabilité;1.a Dérivabilité en un point (Taux d'accroissement)<br>1.b Lien avec la continuité<br>1.c Lien avec les DL d'ordre 1<br>1.d Dérivabilité à gauche, à droite<br>1.e Dérivabilité sur intervalle, fonction dérivée
Maths PTSI - Ch 12 - Partie 2 : Opérations dérivées;2.a Opérations algébriques<br>2.b Composée et réciproque
Maths PTSI - Ch 12 - Partie 3 : Dérivées ordre supérieur;3.a Définition (Classe Cn, C∞)<br>3.b Opérations (Leibniz)
Maths PTSI - Ch 12 - Partie 4 : Rolle et TAF;4.a Extrema<br>4.b Extremum local (Point critique)<br>4.c Théorème de Rolle<br>4.d Théorème des accroissements finis (TAF)<br>4.e Inégalité des accroissements finis (IAF)
